"Park","EntityID","FacilityID","CustomerState","StartDate"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2010-05-08"
"SALMON RIVER (4 Rivers)","376","234622","CO","2010-05-15"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-05-22"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","UT","2010-09-04"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-05-26"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-07"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-16"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-07"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","UT","2010-09-11"
"SALMON RIVER (4 Rivers)","376","234622","UT","2010-06-19"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-09-06"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-16"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2010-05-24"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-05-23"
"SALMON RIVER (4 Rivers)","376","234622","BC","2010-05-31"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-05-23"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-05"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-16"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2010-05-20"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","AZ","2010-09-04"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2010-05-21"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-20"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","NM","2010-09-09"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-05-22"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2010-09-06"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2010-09-07"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2010-09-10"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2010-09-18"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2010-09-17"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-05-21"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","UT","2010-05-26"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-08"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-11"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-17"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-10"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-05-19"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","UT","2010-05-27"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-06-07"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-06-16"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-09-13"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2010-05-23"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-05-25"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-09-05"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-09-13"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-09-21"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-09-28"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","UT","2010-09-05"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-04"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-17"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-15"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2010-05-23"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","AR","2010-09-09"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-05-15"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2010-09-10"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","AZ","2010-09-06"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-06"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-14"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-22"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","UT","2010-05-21"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-05-28"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-23"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-05-15"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-08"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2010-06-06"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-05-20"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2010-05-20"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-05"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-05-25"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2010-09-10"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","TX","2010-08-30"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2010-05-21"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-11"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","AZ","2010-09-11"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","AZ","2010-09-11"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2010-09-13"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-05-31"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2010-05-17"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2010-05-21"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-09"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-09-11"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2010-09-08"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-05-20"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2010-05-20"
"SALMON RIVER (4 Rivers)","376","234622","UT","2010-09-26"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-05-30"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-05-25"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-05-24"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-03-14"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","UT","2010-09-06"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-12"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","AR","2010-05-27"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-05-27"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-08"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2010-05-17"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-05-21"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2010-09-07"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-09"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-05-19"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","WA","2010-06-30"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-05-15"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-07"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2010-09-19"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-09-08"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-05-25"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2010-05-25"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2010-09-13"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-08"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-08"
"SALMON RIVER (4 Rivers)","376","234622","WA","2010-09-04"
"SALMON RIVER (4 Rivers)","376","234622","OR","2010-06-25"
"SALMON RIVER (4 Rivers)","376","234622","OR","2010-07-16"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","UT","2010-08-08"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","NM","2010-06-14"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-09"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-11"
"SALMON RIVER (4 Rivers)","376","234622","CA","2010-09-21"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-12"
"SALMON RIVER (4 Rivers)","376","234622","CA","2010-06-18"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2010-05-14"
"SELWAY RIVER (4 Rivers)","378","234624","ID","2010-06-10"
"SELWAY RIVER (4 Rivers)","378","234624","ID","2010-07-01"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","AZ","2010-05-18"
"SELWAY RIVER (4 Rivers)","378","234624","ID","2010-06-26"
"SELWAY RIVER (4 Rivers)","378","234624","ID","2010-06-28"
"SELWAY RIVER (4 Rivers)","378","234624","CA","2010-06-29"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","UT","2010-06-01"
"SELWAY RIVER (4 Rivers)","378","234624","CA","2010-06-21"
"SELWAY RIVER (4 Rivers)","378","234624","ID","2010-06-23"
"SELWAY RIVER (4 Rivers)","378","234624","ID","2010-07-05"
"SELWAY RIVER (4 Rivers)","378","234624","CA","2010-07-07"
"SELWAY RIVER (4 Rivers)","378","234624","ID","2010-07-09"
"SELWAY RIVER (4 Rivers)","378","234624","ID","2010-07-12"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2010-05-20"
"SELWAY RIVER (4 Rivers)","378","234624","CA","2010-07-15"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-08"
"SELWAY RIVER (4 Rivers)","378","234624","ID","2010-07-17"
"SELWAY RIVER (4 Rivers)","378","234624","ID","2010-07-18"
"SELWAY RIVER (4 Rivers)","378","234624","ID","2010-07-20"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-06-20"
"SALMON RIVER (4 Rivers)","376","234622","TX","2010-07-17"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","UT","2010-08-23"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-06-20"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2010-08-22"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-06-20"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-07-06"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-07-14"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-07-22"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-06-20"
"SALMON RIVER (4 Rivers)","376","234622","CO","2010-08-20"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2010-08-04"
"SALMON RIVER (4 Rivers)","376","234622","WA","2010-06-18"
"SALMON RIVER (4 Rivers)","376","234622","CO","2010-09-01"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-05-28"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-08-23"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-08-31"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2010-06-18"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2010-07-29"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2010-08-06"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2010-08-14"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-06-28"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-07-30"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-12"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-08-07"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-08-15"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2010-07-21"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-07-02"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-07-10"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2010-05-31"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2010-06-09"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-07-22"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","CO","2010-09-10"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-07-30"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2010-06-27"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2010-07-05"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2010-07-13"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-08-07"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-08-15"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-08-23"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-06-15"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-08-19"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-08-27"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-06-28"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-07-06"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-07-14"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-08-11"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2010-08-22"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2010-08-30"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-06-06"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-06-15"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-06-24"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-08-28"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-08-28"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-07-18"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-07-26"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-08-03"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-08-31"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-07-18"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-07-26"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-05-28"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-06-06"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-06-24"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-07-02"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-07-10"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-08-03"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-08-11"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-08-23"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-08-31"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-07-02"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-07-10"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-08-15"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-08-07"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-08-19"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-08-27"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-06-28"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-06-28"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-07-06"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-07-14"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-07-22"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-07-30"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-05-28"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-06-06"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-06-15"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-06-24"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-07-06"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-08-07"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-08-15"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-08-23"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-07-14"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-07-22"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-07-30"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","UT","2010-06-09"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-08-11"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-08-19"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-08-31"
"SELWAY RIVER (4 Rivers)","378","234624","MT","2010-06-01"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-07-07"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-07-15"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-07-23"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-06-07"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-07-31"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2010-06-07"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-07-18"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-07-26"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-08-03"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-08-27"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-06-21"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-06-29"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-08-08"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-08-16"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2010-06-07"
"SALMON RIVER (4 Rivers)","376","234622","OR","2010-08-16"
"SALMON RIVER (4 Rivers)","376","234622","OR","2010-08-24"
"SALMON RIVER (4 Rivers)","376","234622","OR","2010-09-01"
"SALMON RIVER (4 Rivers)","376","234622","OR","2010-06-21"
"SALMON RIVER (4 Rivers)","376","234622","OR","2010-06-29"
"SALMON RIVER (4 Rivers)","376","234622","OR","2010-07-07"
"SALMON RIVER (4 Rivers)","376","234622","OR","2010-07-15"
"SALMON RIVER (4 Rivers)","376","234622","OR","2010-07-23"
"SALMON RIVER (4 Rivers)","376","234622","OR","2010-07-31"
"SALMON RIVER (4 Rivers)","376","234622","WA","2010-08-23"
"SALMON RIVER (4 Rivers)","376","234622","OR","2010-08-08"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-08-24"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-05-29"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2010-05-29"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2010-05-29"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-06-16"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2010-06-16"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2010-06-16"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2010-05-30"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-05-30"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2010-05-30"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2010-05-31"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-05-31"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-06-01"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-06-01"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-06-01"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-06-02"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-06-02"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-06-02"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-06-03"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-06-03"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-07-19"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-06-05"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-06-05"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-06-05"
"SELWAY RIVER (4 Rivers)","378","234624","ID","2010-07-21"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","TX","2010-09-13"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-06-04"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-06-04"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-06-04"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-09-01"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-06-28"
"SELWAY RIVER (4 Rivers)","378","234624","TX","2010-07-11"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2010-05-17"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","NV","2010-06-07"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","WA","2010-09-09"
"SALMON RIVER (4 Rivers)","376","234622","WA","2010-08-12"
"SALMON RIVER (4 Rivers)","376","234622","OR","2010-08-08"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-05-12"
